Attr1_Str_qu,Attr2_OpPr_qu,Attr3_Costamount_norm,Attr4_RdDi_norm,Attr5_BrDi_norm,Attr5_Str_Type1,Attr5_Str_Type2,Attr5_Str_Type3,Attr6_Major_Type1,Attr6_Major_Type2,Attr7_Cshn1,Attr7_Cshn2,Attr7_Cshn3,Attr7_Cshn4,Attr8_Repha1,Attr8_Repha2,Attr8_Repha3,Attr9_Frctn0,Attr9_Frctn1,Attr10_Snsr0,Attr10_Snsr1,partnumber,s_nm,s_country,s_region,p_nm,p_bu,p_region
0.421052632,0.272727273,-0.551630817,-1.205560078,-1.380045359,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,84471716,SAHGEV SARL,France,Region_2,WMF-EU (BURLINGTON),CW,Region_2
0.578947368,0.272727273,-0.514427996,-1.142744655,-1.433779925,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,47499642,OGNIBENE POWER S P A,Italy,Region_2,BURLINGTON MANUFACTURING PLT.,CE,Region_1
0.789473684,0.454545455,-0.336014174,-0.003093399,0.181085188,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91708904,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,CNH CONSTRUCTION EQUIPMENT IND / PITHAMPUR,CE,Region_4
0,1,-0.602932046,-1.427657469,-1.433779925,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47766775,ROSENBOOM MACHINE TOOL,United States,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.157894737,0.272727273,-0.453130572,-0.038987927,0.599649175,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,90332473,OGNIBENE POWER S.P.A.,Italy,Region_2,SN01-CNHI -  PEA SAN MATTEO,AS,Region_2
0.368421053,0.909090909,-0.343361032,-0.4248541,0.00291268,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,90466671,ROSENBOOM MACHINE TOOL,United States,Region_1,SA02-SOROCABA PARTS,AS,Region_3
0.105263158,0.272727273,-0.510152894,-0.487669523,0.31683567,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,87380800,OGNIBENE POWER S.P.A.,Italy,Region_2,CNH MODENA PLANT,AG,Region_2
0.368421053,0.181818182,-0.368681583,-0.430238279,0.00291268,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,87566312,ROSENBOOM MACHINE TOOL,United States,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.473684211,0.909090909,0.050482776,0.281819415,1.080432133,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,87671036,ROSENBOOM MACHINE TOOL,United States,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.578947368,0.272727273,-0.292169824,-0.572919027,-0.356260472,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,84426790,ROSENBOOM MACHINE TOOL,United States,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.315789474,0.727272727,-0.074312492,-0.003093399,0.362085831,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,47922074,ROSENBOOM MACHINE TOOL,United States,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.684210526,0.636363636,1.457950216,1.136557857,1.614666844,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91746830,ROSENBOOM MACHINE TOOL,United States,Region_1,FARGO MANUFACTURING PLANT,AG,Region_1
0,0.272727273,-0.58517151,-1.564505356,-1.804265616,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47429733,SERTA S A,France,Region_2,WMF-EU (SOROCABA),AW,Region_2
0.631578947,0.272727273,-0.440949674,-0.846614801,-1.097231854,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,47585087,SERTA S A,France,Region_2,LP01-CNHI - LE PLESSIS,AS,Region_2
0.631578947,0.636363636,4.476361109,2.276209112,2.517124738,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91756045,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA (LECCE),CW,Region_1
0.526315789,0.909090909,-0.485916835,-1.142744655,-1.433779925,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,84335815,MONARCH INDUSTRIES LTD,Canada,Region_1,WMF-NA (SOROCABA),AW,Region_1
0.315789474,0.727272727,0.062302177,-0.003093399,0.183913323,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,47837999,ROSENBOOM MACHINE TOOL,United States,Region_1,SA02-SOROCABA PARTS,AS,Region_3
0.263157895,0.818181818,-0.481814623,-1.142744655,-0.715433623,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,84338045,MONARCH INDUSTRIES LTD,Canada,Region_1,WMF-NA (SOROCABA),AW,Region_1
0.736842105,0.272727273,-0.272806125,1.531397662,0.175428918,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,51409847,SERTA S A,France,Region_2,WMF-EU (SOROCABA),AW,Region_2
0.578947368,0.272727273,-0.516691286,-1.295296398,-1.266919957,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,47499641,OGNIBENE POWER S P A,Italy,Region_2,BURLINGTON MANUFACTURING PLT.,CE,Region_1
0.736842105,0.272727273,-0.32916832,-0.290249621,-0.715433623,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,84543463,ROSENBOOM MACHINE TOOL,United States,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.631578947,0.636363636,3.906467956,2.276209112,2.51486223,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,91746739,ROSENBOOM MACHINE TOOL,United States,Region_1,FARGO MANUFACTURING PLANT,AG,Region_1
0.842105263,0.454545455,-0.372165241,-0.285762805,-0.175259828,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91708896,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,CNH CONSTRUCTION EQUIPMENT IND / PITHAMPUR,CE,Region_4
0.736842105,0.636363636,5.284025397,3.415860368,3.233208532,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91751941,ROSENBOOM MACHINE TOOL,United States,Region_1,FARGO MANUFACTURING PLANT,AG,Region_1
0.421052632,0.272727273,-0.573635021,-0.846614801,-1.380045359,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,51593592,SERTA S A,France,Region_2,LP01-CNHI - LE PLESSIS,AS,Region_2
0,0,-0.534671863,-1.142744655,-1.074606774,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,84340471,MONARCH INDUSTRIES LTD,Canada,Region_1,WMF-NA (SOROCABA),AW,Region_1
0.473684211,0.272727273,0.43733239,0.566732229,-0.176673896,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,51662016,MONARCH INDUSTRIES LTD,Canada,Region_1,WMF-NA (PIRACICABA),AW,Region_1
0.631578947,1,2.681603971,1.706383484,2.157951587,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91756043,ROSENBOOM MACHINE TOOL,United States,Region_1,FARGO MANUFACTURING PLANT,AG,Region_1
0.894736842,0.272727273,-0.292405583,0.185352872,-0.24879134,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,47811220,SERTA S A,France,Region_2,LP01-CNHI - LE PLESSIS,AS,Region_2
0.263157895,0.454545455,-0.414481761,0.566732229,0.458242422,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,90502511,OGNIBENE POWER S.P.A.,Italy,Region_2,WMF-EU (CURITIBA),AW,Region_2
0.842105263,0.909090909,-0.36255184,-0.572919027,0.00291268,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47510668,MONARCH INDUSTRIES LTD,Canada,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.473684211,0.272727273,0.43733239,0.566732229,-0.176673896,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,51662014,MONARCH INDUSTRIES LTD,Canada,Region_1,WMF-NA (PIRACICABA),AW,Region_1
0.105263158,0.272727273,-0.508046777,-0.487669523,0.31683567,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,87380800,OGNIBENE HIDROSTATICA LTDA,Brazil,Region_3,CNH CORDOBA ARGENTINA,AG,Region_3
0.736842105,0.454545455,-0.404045418,-0.487669523,-0.24879134,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,90488683,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,CASE NEW HOLLAND ITALY (LECCE),CE,Region_2
0.684210526,0.636363636,1.488866122,1.136557857,1.614666844,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91746830,ROSENBOOM MACHINE TOOL,United States,Region_1,FARGO MANUFACTURING PLANT,AG,Region_1
0.473684211,0.272727273,0.43733239,0.566732229,-0.176673896,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,51662014,MONARCH INDUSTRIES LTD,Canada,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.210526316,0,-0.647521993,-1.295296398,-1.153794555,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,84249611,OGNIBENE INDIA PVT LTD,India,Region_4,IN02-INDIA NOIDA AFTERSALE(IN),AS,Region_4
0.421052632,0.727272727,0.148134287,0.858375267,1.448089689,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,84547700,SERTA S A,France,Region_2,LP01-CNHI - LE PLESSIS,AS,Region_2
0.578947368,0.272727273,-0.201481071,0.185352872,0.175428918,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,51415222,SERTA S A,France,Region_2,LP01-CNHI - LE PLESSIS,AS,Region_2
1,0.727272727,0.322030364,1.531397662,0.88246268,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,51612313,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,CNH CONSTRUCTION EQUIPMENT IND / PITHAMPUR,CE,Region_4
0,0.727272727,-0.567269519,-1.712570282,-1.792953076,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,84335887,MONARCH INDUSTRIES LTD,Canada,Region_1,WMF-NA (SOROCABA),AW,Region_1
0,0,-0.226188648,-0.857831841,-1.433779925,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,51606021,ROSENBOOM MACHINE TOOL,United States,Region_1,SA02-SOROCABA PARTS,AS,Region_3
0.263157895,0.454545455,-0.377137484,0.566732229,0.741055927,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47435288,OGNIBENE POWER S.P.A.,Italy,Region_2,SN01-CNHI -  PEA SAN MATTEO,AS,Region_2
0.157894737,0.272727273,-0.412391361,-0.572919027,0.541672406,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,47752399,MONARCH INDUSTRIES LTD,Canada,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.578947368,0.272727273,-0.496761764,-1.142744655,-1.074606774,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,47499640,OGNIBENE POWER S P A,Italy,Region_2,BURLINGTON MANUFACTURING PLT.,CE,Region_1
0.315789474,0.818181818,-0.4091536,-1.284976721,-1.523431806,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,48120291,ROSENBOOM MACHINE TOOL,United States,Region_1,SA02-SOROCABA PARTS,AS,Region_3
0.052631579,0.272727273,-0.552416682,-0.572919027,-0.715433623,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,84210572,MONARCH INDUSTRIES LTD,Canada,Region_1,BURLINGTON MANUFACTURING PLT.,CE,Region_1
0.368421053,0.090909091,-0.526357418,-0.263328725,-1.097231854,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,82026701,OGNIBENE POWER S.P.A.,Italy,Region_2,SN01-CNHI -  PEA SAN MATTEO,AS,Region_2
0.894736842,0.545454545,-0.297670875,-0.290249621,-0.715433623,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,84340476,ROSENBOOM MACHINE TOOL,United States,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.263157895,0.909090909,-0.376052991,-0.857831841,-0.715433623,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,86986500,ROSENBOOM MACHINE TOOL,United States,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.473684211,0.272727273,-0.400493374,-0.572919027,-0.359088607,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,48115229,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA CKD,AW,Region_1
0.157894737,0.272727273,-0.508219667,-0.038987927,0.31683567,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,90332472,OGNIBENE HIDROSTATICA LTDA,Brazil,Region_3,CNH CORDOBA ARGENTINA,AG,Region_3
0.526315789,0.818181818,0.110742859,0.566732229,-0.535847047,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,90495029,MONARCH INDUSTRIES LTD,Canada,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.210526316,0,-0.628629812,-1.160691919,-1.097231854,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,87302890,OGNIBENE HIDROSTATICA LTDA,Brazil,Region_3,SA02-SOROCABA PARTS,AS,Region_3
0.052631579,0.090909091,-0.609674763,-0.038987927,-1.040669153,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,5190159,OGNIBENE POWER S.P.A.,Italy,Region_2,CNH MODENA PLANT,AG,Region_2
0.052631579,0.272727273,-0.574185126,-0.994679728,-1.074606774,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,84210573,MONARCH INDUSTRIES LTD,Canada,Region_1,BURLINGTON MANUFACTURING PLT.,CE,Region_1
0.368421053,0.181818182,-0.368681583,-0.430238279,0.00291268,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,87566312,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA (PIRACICABA),AW,Region_1
0.210526316,0.818181818,-0.311062004,-1.142744655,-0.715433623,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,84139131,ROSENBOOM MACHINE TOOL,United States,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0,0,-0.567238084,-1.712570282,-1.613366501,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47493559,MONARCH INDUSTRIES LTD,Canada,Region_1,GRAND ISLAND MFG PLANT,AG,Region_1
0.526315789,0.181818182,-0.246951186,-0.038987927,0.181085188,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,84577089,OGNIBENE POWER S.P.A.,Italy,Region_2,SN01-CNHI -  PEA SAN MATTEO,AS,Region_2
0.947368421,0.636363636,0.403288744,0.858375267,1.448089689,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,84547698,SERTA S A,France,Region_2,LP01-CNHI - LE PLESSIS,AS,Region_2
0.631578947,0.636363636,4.719649013,3.41361696,3.233208532,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91751932,ROSENBOOM MACHINE TOOL,United States,Region_1,FARGO MANUFACTURING PLANT,AG,Region_1
0.263157895,0,-0.600543018,-1.160691919,-0.955825102,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,87546274,OGNIBENE POWER S.P.A.,Italy,Region_2,SN01-CNHI -  PEA SAN MATTEO,AS,Region_2
0.947368421,0.909090909,-0.270118469,-0.572919027,0.721258982,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,87493925,MONARCH INDUSTRIES LTD,Canada,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.421052632,0.272727273,-0.551630817,-1.205560078,-1.380045359,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,84471716,SAHGEV SARL,France,Region_2,LP01-CNHI - LE PLESSIS,AS,Region_2
0.473684211,0.090909091,-0.432556642,-0.716497138,-0.715433623,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,48127893,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA CKD,AW,Region_1
0.315789474,0.909090909,0.25204128,0.566732229,1.798778435,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,51413308,MONARCH INDUSTRIES LTD,Canada,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.894736842,0,-0.354834652,-0.290249621,-0.715433623,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47364860,ROSENBOOM MACHINE TOOL,United States,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.421052632,0.272727273,-0.534216062,-1.205560078,-1.380045359,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,48085985,SERTA S A,France,Region_2,LP01-CNHI - LE PLESSIS,AS,Region_2
0.052631579,0.272727273,-0.569925741,-1.02608744,-0.955825102,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47618263,SERTA S A,France,Region_2,LP01-CNHI - LE PLESSIS,AS,Region_2
0.894736842,0.636363636,1.453785135,1.135211812,1.439605284,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91739114,ROSENBOOM MACHINE TOOL,United States,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.105263158,0.272727273,-0.448132475,-0.038987927,-0.729574298,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47928626,OGNIBENE POWER S.P.A.,Italy,Region_2,WMF-EU CKD,AW,Region_2
0.105263158,0.272727273,-0.448132475,-0.038987927,-0.729574298,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47928628,OGNIBENE POWER S.P.A.,Italy,Region_2,WMF-EU CKD,AW,Region_2
0.842105263,0.909090909,-0.344807022,-0.572919027,0.362085831,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47407268,MONARCH INDUSTRIES LTD,Canada,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.210526316,0.272727273,-0.32140398,0.634034468,-0.24879134,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47632134,OGNIBENE POWER S.P.A.,Italy,Region_2,LP01-CNHI - LE PLESSIS,AS,Region_2
0.473684211,0.818181818,0.257825242,0.566732229,-0.535847047,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,51526912,MONARCH INDUSTRIES LTD,Canada,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.526315789,0.272727273,-0.210172731,0.185352872,0.034022165,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47874705,SAHGEV SARL,France,Region_2,WMF-EU (CORDOBA),AW,Region_2
0.052631579,0.272727273,-0.574185126,-0.994679728,-1.074606774,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,84210573,MONARCH INDUSTRIES LTD,Canada,Region_1,WMF-NA (CURITIBA),AW,Region_1
0.736842105,0.272727273,-0.168411897,1.531397662,0.175428918,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,51409847,SERTA S A,France,Region_2,LP01-CNHI - LE PLESSIS,AS,Region_2
0.631578947,0.636363636,4.476361109,2.276209112,2.517124738,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91756045,ROSENBOOM MACHINE TOOL,United States,Region_1,FARGO MANUFACTURING PLANT,AG,Region_1
0.421052632,0.909090909,-0.540974496,-0.857831841,-0.715433623,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,87505171,MONARCH INDUSTRIES LTD,Canada,Region_1,SASKATOON MANUFACTURING PLANT,AG,Region_1
0.684210526,0.272727273,-0.476140682,-0.712010322,-1.097231854,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,84191901,SERTA S A,France,Region_2,LP01-CNHI - LE PLESSIS,AS,Region_2
0.368421053,0.909090909,-0.343361032,-0.4248541,0.00291268,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,90466671,ROSENBOOM MACHINE TOOL,United States,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.052631579,0.272727273,-0.579953371,-1.02608744,-0.955825102,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47607636,SERTA S A,France,Region_2,LP01-CNHI - LE PLESSIS,AS,Region_2
0.157894737,0.909090909,-0.551159299,-0.857831841,-0.715433623,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,86991779,MONARCH INDUSTRIES LTD,Canada,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.052631579,0.090909091,-0.603607889,-0.599839923,-1.097231854,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,84327427,OGNIBENE POWER S.P.A.,Italy,Region_2,SN01-CNHI -  PEA SAN MATTEO,AS,Region_2
0.157894737,0.909090909,-0.416682181,-0.572919027,0.541672406,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47455517,MONARCH INDUSTRIES LTD,Canada,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.842105263,0.636363636,0.838469019,0.566732229,0.902259625,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91746418,ROSENBOOM MACHINE TOOL,United States,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.052631579,0.272727273,-0.463268223,-0.263328725,-0.673011597,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47625388,OGNIBENE POWER S.P.A.,Italy,Region_2,SN01-CNHI -  PEA SAN MATTEO,AS,Region_2
0.052631579,0.272727273,-0.552416682,-0.572919027,-0.715433623,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,84210572,MONARCH INDUSTRIES LTD,Canada,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.263157895,0.454545455,-0.423723526,0.566732229,0.458242422,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,87542726,OGNIBENE POWER S.P.A.,Italy,Region_2,SN01-CNHI -  PEA SAN MATTEO,AS,Region_2
0.473684211,0.818181818,0.257825242,-1.64437068,-0.535847047,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,51437606,MONARCH INDUSTRIES LTD,Canada,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.315789474,0.636363636,0.891719192,1.136557857,1.448089689,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,90381089,WIPRO DO BRASIL INDUSTRIAL SA,Brazil,Region_3,SA02-SOROCABA PARTS,AS,Region_3
0.842105263,0.272727273,-0.195084135,-0.003093399,1.080432133,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,47467585,MONARCH INDUSTRIES LTD,Canada,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0,0.545454545,-0.596849455,-1.427657469,-1.433779925,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47647520,ROSENBOOM MACHINE TOOL,United States,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.421052632,0.272727273,-0.564000323,-1.385032717,-1.606296163,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,84471715,SAHGEV SARL,France,Region_2,WMF-EU (BURLINGTON),CW,Region_2
0.631578947,0.636363636,2.335792196,1.706383484,2.157951587,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91726032,ROSENBOOM MACHINE TOOL,United States,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.368421053,0.272727273,-0.116293369,-1.02608744,-1.380045359,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,47988171,SERTA S A,France,Region_2,LP01-CNHI - LE PLESSIS,AS,Region_2
0.736842105,0.636363636,5.350902458,3.415860368,3.233208532,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91751941,ROSENBOOM MACHINE TOOL,United States,Region_1,FARGO MANUFACTURING PLANT,AG,Region_1
0.736842105,0.636363636,5.284025397,3.415860368,3.233208532,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91751941,ROSENBOOM MACHINE TOOL,United States,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.736842105,0.272727273,-0.295470454,1.307056863,0.034022165,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,51409832,SERTA S A,France,Region_2,SA02-SOROCABA PARTS,AS,Region_3
0.421052632,0.272727273,-0.573430696,-0.846614801,-1.380045359,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,48085984,SERTA S A,France,Region_2,LP01-CNHI - LE PLESSIS,AS,Region_2
0,0.909090909,-0.614720012,-0.572919027,-1.211092571,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,87056843,MONARCH INDUSTRIES LTD,Canada,Region_1,CNH PLOCK,AG,Region_2
0.842105263,0.909090909,-0.270464249,-0.572919027,0.721258982,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47830626,MONARCH INDUSTRIES LTD,Canada,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.052631579,0.272727273,-0.574185126,-0.994679728,-1.074606774,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,84210573,MONARCH INDUSTRIES LTD,Canada,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.105263158,0.272727273,-0.53475045,-0.487669523,-0.24879134,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47582878,OGNIBENE POWER S.P.A.,Italy,Region_2,SN01-CNHI -  PEA SAN MATTEO,AS,Region_2
0.473684211,0.454545455,-0.325065699,-0.285762805,-0.361916742,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,90488732,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,BELO HORIZONTE,CE,Region_3
0.473684211,0.272727273,0.035849981,0.566732229,0.00291268,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,90495289,MONARCH INDUSTRIES LTD,Canada,Region_1,WMF-NA (PIRACICABA),AW,Region_1
0.631578947,0.636363636,4.719649013,3.41361696,3.233208532,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91751932,ROSENBOOM MACHINE TOOL,United States,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.947368421,0.636363636,4.5962683,2.84603474,2.517124738,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91751936,ROSENBOOM MACHINE TOOL,United States,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.052631579,0.272727273,-0.423613505,-0.038987927,-0.673011597,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47885483,OGNIBENE POWER S.P.A.,Italy,Region_2,SN01-CNHI -  PEA SAN MATTEO,AS,Region_2
0.368421053,0.090909091,-0.567898211,-0.667142162,-0.814418349,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,84814043,SERTA S A,France,Region_2,LP01-CNHI - LE PLESSIS,AS,Region_2
0.736842105,0.272727273,-0.471661255,-0.263328725,-0.24879134,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,BU4670096,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,IN05-INDIA INDORE AFTERSAL(II),AS,Region_4
0.578947368,0.727272727,-0.548550229,-1.205560078,-1.380045359,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,87602982,SERTA S A,France,Region_2,LP01-CNHI - LE PLESSIS,AS,Region_2
0,0,-0.005675095,1.75573846,0.31683567,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,47380860,SERTA S A,France,Region_2,LP01-CNHI - LE PLESSIS,AS,Region_2
